grid_id,year,longitude,latitude,frac_built,frac_vegetation,frac_cropland,frac_water,frac_wetland,frac_bare,dominant_class,oh_built,oh_vegetation,oh_cropland,oh_water,oh_wetland,oh_bare,mixed_flag,valid_obs_ratio,a_valid
Y2018_LAT23.57047_LON90.18342,2018,90.18341502396615,23.570468068336094,0.548300040158562,0.30149984322468276,0.14740013049598105,0.002799986120774172,0.0,0.0,1,1,0,0,0,0,0,0,0.9987588417053223,998758.8417053223
Y2018_LAT23.57065_LON90.1932,2018,90.19320269775938,23.57064525159108,0.31609943599567225,0.113899831359997,0.5700007326443307,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9987730005722046,998773.0005722046
Y2018_LAT23.57082_LON90.20299,2018,90.2029904670772,23.570821819783017,0.030310064527601408,0.046980594470443136,0.9185125494799912,0.004196791521964266,0.0,0.0,3,0,0,1,0,0,0,0,0.856758760231018,856758.7602310181
Y2018_LAT23.57694_LON90.0462,2018,90.04619585909796,23.576943666385603,0.0,0.0,0.0,0.9947682993452338,0.0,0.005231700654766144,4,0,0,0,1,0,0,0,0.13360740531921386,133607.40531921387
Y2018_LAT23.57713_LON90.05598,2018,90.05598282827117,23.577129537391478,0.0,0.0,0.0,0.6526311028064352,0.0,0.34736889719356473,4,0,0,0,1,0,0,0,0.9319660593185425,931966.0593185425
Y2018_LAT23.57731_LON90.06577,2018,90.065769897539,23.577314793497933,0.0,0.0,0.0,0.6803001767950272,0.0,0.31969982320497287,4,0,0,0,1,0,0,0,0.9985851132507324,998585.1132507324
Y2018_LAT23.5775_LON90.07556,2018,90.07555706663567,23.577499434562377,0.0,0.0,0.0,0.7939006383527764,0.0,0.2060993616472237,4,0,0,0,1,0,0,0,0.998599859550476,998599.8595504761
Y2018_LAT23.57768_LON90.08534,2018,90.08534433523448,23.5776834605988,0.0,0.0,0.0,0.6745991033129031,0.0,0.3254008966870969,4,0,0,0,1,0,0,0,0.9986145565185547,998614.5565185547
Y2018_LAT23.57787_LON90.09513,2018,90.0951317028898,23.57786687159305,0.0,0.0,0.0,0.6566015124527338,0.0,0.34339848754726626,4,0,0,0,1,0,0,0,0.9986292078323364,998629.2078323364
Y2018_LAT23.57805_LON90.10492,2018,90.10491916941976,23.578049667496614,0.0,0.20410009703862061,0.0,0.7033999369227284,0.0,0.09249996603865103,4,0,0,0,1,0,0,0,0.9986438070220948,998643.8070220947
Y2018_LAT23.57823_LON90.11471,2018,90.11470673447899,23.57823184828701,0.0,0.07309975395487874,0.0,0.9238002250893381,0.0,0.0031000209557831455,4,0,0,0,1,0,0,0,0.9986583585891724,998658.3585891724
Y2018_LAT23.57841_LON90.12449,2018,90.12449439763861,23.578413414009635,0.0,0.0,0.0,0.9684000395216126,0.0,0.031599960478387375,4,0,0,0,1,0,0,0,0.9986728618240357,998672.8618240356
Y2018_LAT23.57859_LON90.13428,2018,90.13428215864754,23.57859436451453,0.0351001978172877,0.00030000208499249525,0.0,0.9645998000977198,0.0,0.0,4,0,0,0,1,0,0,0,0.9986873137054444,998687.3137054443
Y2018_LAT23.57877_LON90.14407,2018,90.14407001710569,23.578774699885162,0.7681010764454346,0.0003999972981615655,0.0,0.23149892625640386,0.0,0.0,1,1,0,0,0,0,0,0,0.9987017188186645,998701.7188186646
Y2018_LAT23.57895_LON90.15386,2018,90.15385797276721,23.57895442004642,0.9332996246531513,0.021800091587278272,0.04490028375957042,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9987160729522705,998716.0729522705
Y2018_LAT23.57913_LON90.16365,2018,90.16364602520018,23.579133524951896,0.37849908818680666,0.12450017511878443,0.49650073445731957,0.0005000022370893694,0.0,0.0,3,0,0,1,0,0,0,1,0.9987303795242309,998730.379524231
Y2018_LAT23.57931_LON90.17343,2018,90.17343417417264,23.57931201463274,0.25090016467309806,0.26969987768500087,0.47539994504567457,0.004000012596226661,0.0,0.0,3,0,0,1,0,0,0,1,0.9987446366500855,998744.6366500854
Y2018_LAT23.57949_LON90.18322,2018,90.18322241933929,23.579489889063357,0.7817008574222681,0.03809983230859917,0.1452994234488207,0.02059993712995639,0.01429994969035554,0.0,1,1,0,0,0,0,0,0,0.9987588431625366,998758.8431625366
Y2018_LAT23.57967_LON90.19301,2018,90.19301076029917,23.579667148169737,0.6389993400100035,0.03750012411449968,0.2810006618425504,0.04249987403294648,0.0,0.0,1,1,0,0,0,0,0,0,0.9987730033416748,998773.0033416748
Y2018_LAT23.57984_LON90.2028,2018,90.20279919675204,23.579843791963405,0.015997299305178785,0.013680423491902308,0.9616064523753501,0.008715824827568778,0.0,0.0,3,0,0,1,0,0,0,0,0.9053000693664551,905300.0693664551
Y2018_LAT23.58002_LON90.21259,2018,90.21258772841915,23.580019820434256,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.006492164047241211,6492.164047241211
Y2018_LAT23.58596_LON90.04599,2018,90.04599381691534,23.58596438550922,0.0,0.0,0.0,0.9107143645544247,0.0,0.08928563544557533,4,0,0,0,1,0,0,0,0.005591948699951172,5591.948699951172
Y2018_LAT23.58615_LON90.05578,2018,90.05578145311696,23.586150336100093,0.0,0.0,0.0,0.7614294373913111,0.0,0.23857056260868892,4,0,0,0,1,0,0,0,0.6291007388534546,629100.7388534546
Y2018_LAT23.58634_LON90.06557,2018,90.06556918952256,23.586335671448463,0.0,0.0,0.0,0.9320999248064425,0.0,0.06790007519355747,4,0,0,0,1,0,0,0,0.9985851166687012,998585.1166687012
Y2018_LAT23.58652_LON90.07536,2018,90.07535702573853,23.58652039155245,0.0,0.0,0.0,0.9919000347977978,0.0,0.008099965202202221,4,0,0,0,1,0,0,0,0.9985998625869751,998599.8625869751
Y2018_LAT23.5867_LON90.08514,2018,90.08514496146475,23.586704496283456,0.0,0.0,0.0,0.8163995850164809,0.0,0.18360041498351906,4,0,0,0,1,0,0,0,0.9986145607376099,998614.5607376099
Y2018_LAT23.58689_LON90.09493,2018,90.0949329963622,23.586887985781267,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.9986292118606568,998629.2118606567
Y2018_LAT23.58707_LON90.10472,2018,90.10472113013071,23.58707085993436,0.0,0.0,0.0,0.9380997433502133,0.0,0.06190025664978674,4,0,0,0,1,0,0,0,0.9986438112792969,998643.8112792969
Y2018_LAT23.58725_LON90.11451,2018,90.11450936239324,23.587253118705235,0.04860023512081977,0.007900014659099739,0.019600077224294955,0.7988995531651019,0.0,0.1250001198306837,4,0,0,0,1,0,0,0,0.9986583614883423,998658.3614883423
Y2018_LAT23.58743_LON90.1243,2018,90.12429769287054,23.587434762095437,0.2820003928652118,0.01930004525398595,0.15980004636532794,0.4308998087264129,0.0,0.1079997067890614,4,0,0,0,1,0,0,1,0.9986728641891479,998672.864189148
Y2018_LAT23.58762_LON90.13409,2018,90.13408612110976,23.58761579005396,0.5026004610896038,0.24380048042216204,0.14579938621786054,0.10779967227037364,0.0,0.0,1,1,0,0,0,0,0,0,0.9986873183517456,998687.3183517456
Y2018_LAT23.5878_LON90.14387,2018,90.14387464704231,23.58779620262227,0.9655001842879019,0.034499815712098175,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.99870172265625,998701.72265625
Y2018_LAT23.58798_LON90.15366,2018,90.15366326991588,23.58797599966816,0.935299706630187,0.03230009545017212,0.0324001979196409,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9987160771179199,998716.0771179199
Y2018_LAT23.58816_LON90.16345,2018,90.16345198990635,23.58815518125924,0.1901993619074287,0.09110046386891976,0.7187001742236515,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9987303838272095,998730.3838272095
Y2018_LAT23.58833_LON90.17324,2018,90.17324080625525,23.588333747325716,0.07809970869878041,0.1552999411620533,0.7062005991484178,0.06039975099074841,0.0,0.0,3,0,0,1,0,0,0,0,0.9987446397399903,998744.6397399902
Y2018_LAT23.58851_LON90.18303,2018,90.183029718879,23.58851169786459,0.018000013364365516,0.0,0.9184999670733145,0.06350001956231996,0.0,0.0,3,0,0,1,0,0,0,0,0.998758849029541,998758.849029541
Y2018_LAT23.58869_LON90.19282,2018,90.19281872730237,23.588689032843238,0.0,0.0,0.9731000944870234,0.026899905512976635,0.0,0.0,3,0,0,1,0,0,0,0,0.9987730065689087,998773.0065689087
Y2018_LAT23.58887_LON90.20261,2018,90.20260783126669,23.588865752282388,0.02410014472355905,0.062200372658135515,0.9075994629588644,0.006100019659441072,0.0,0.0,3,0,0,1,0,0,0,0,0.9987871167831421,998787.1167831421
Y2018_LAT23.58904_LON90.2124,2018,90.21239703050647,23.589041856029944,0.3015687823821671,0.07902991458442857,0.6176894667512306,0.0017118362821737392,0.0,0.0,3,0,0,1,0,0,0,0,0.35007886922454834,350078.86922454834
Y2018_LAT23.5948_LON90.036,2018,90.03600347111704,23.59479844691392,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.00029956439208984377,299.56439208984375
Y2018_LAT23.59499_LON90.04579,2018,90.04579167419091,23.59498509252726,0.0,0.0,0.0,0.8128019936561318,0.0,0.18719800634386813,4,0,0,0,1,0,0,0,0.6801172602539063,680117.2602539062
Y2018_LAT23.59517_LON90.05558,2018,90.05557997778936,23.59517112263364,0.0,0.0,0.0,0.2159011728402923,0.0,0.7840988271597077,6,0,0,0,0,0,1,0,0.9985703222198486,998570.3222198486
Y2018_LAT23.59536_LON90.06537,2018,90.06536838164709,23.595356537252762,0.0,0.0,0.0,0.9714998305970078,0.0,0.02850016940299213,4,0,0,0,1,0,0,0,0.9985851197967529,998585.1197967529
Y2018_LAT23.59554_LON90.07516,2018,90.07515688533432,23.59554133638684,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.9985998668136596,998599.8668136597
Y2018_LAT23.59573_LON90.08495,2018,90.08494548853858,23.595725519964397,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.9986145637664795,998614.5637664795
Y2018_LAT23.59591_LON90.09473,2018,90.09473419102342,23.595909087928014,0.00010000072702503789,0.005300017010821242,0.0790003863632088,0.8985996261486933,0.0,0.016999969750251608,4,0,0,0,1,0,0,0,0.9986292143249512,998629.2143249512
Y2018_LAT23.59609_LON90.10452,2018,90.10452299225352,23.596092040304715,0.16590018802083903,0.08229981640677819,0.36680063948321284,0.35299925090581125,0.0,0.03200010518335866,3,0,0,1,0,0,0,1,0.998643813873291,998643.813873291
Y2018_LAT23.59627_LON90.11431,2018,90.11431189212549,23.596274377093007,0.7131007128661981,0.10879994654215851,0.14779947989594064,0.021199910563569183,0.0,0.009099950132133485,1,1,0,0,0,0,0,0,0.9986583655319213,998658.3655319214
Y2018_LAT23.59646_LON90.1241,2018,90.12410089023778,23.596456098183445,0.2954997806064189,0.09979979039141414,0.5696004496431345,0.0350999793590325,0.0,0.0,3,0,0,1,0,0,0,0,0.9986728685302735,998672.8685302734
Y2018_LAT23.59664_LON90.13389,2018,90.13388998618139,23.596637203605646,0.8416005121545214,0.07539997199776965,0.0829995158477091,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9986873205261231,998687.320526123
Y2018_LAT23.59682_LON90.14368,2018,90.1436791796325,23.596817693356176,0.681199636061905,0.11139971932421826,0.20710064384827184,0.00030000076560501875,0.0,0.0,1,1,0,0,0,0,0,0,0.9987017257919312,998701.7257919312
Y2018_LAT23.597_LON90.15347,2018,90.1534684703842,23.59699756729302,0.5432000718977431,0.025400035270925922,0.42669991137057883,0.004699981460752139,0.0,0.0,1,1,0,0,0,0,0,0,0.9987160798034668,998716.0798034668
Y2018_LAT23.59718_LON90.16326,2018,90.16325785798442,23.597176825579254,0.2655989187785976,0.09250036447362768,0.6419007167477747,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.998730386795044,998730.386795044
Y2018_LAT23.59736_LON90.17305,2018,90.1730473421215,23.597355468053422,0.029799972048984345,0.21179941779732242,0.7415006878913132,0.016899922262380025,0.0,0.0,3,0,0,1,0,0,0,0,0.9987446420135498,998744.6420135498
Y2018_LAT23.59753_LON90.18284,2018,90.18283692257297,23.597533494740503,0.0,0.0,0.9804999681112506,0.019500031888749346,0.0,0.0,3,0,0,1,0,0,0,0,0.9987588518447876,998758.8518447876
Y2018_LAT23.59771_LON90.19263,2018,90.19262659872543,23.597710905631754,0.0,0.0,0.972600097474981,0.027399902525018952,0.0,0.0,3,0,0,1,0,0,0,0,0.9987730102996826,998773.0102996826
Y2018_LAT23.59789_LON90.20242,2018,90.20241637070119,23.597887700577804,0.0,0.0,0.9705999272307352,0.029400072769264776,0.0,0.0,3,0,0,1,0,0,0,0,0.9987871192245483,998787.1192245483
Y2018_LAT23.59806_LON90.21221,2018,90.2122062376602,23.598063879734603,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.997902252861023,997902.252861023
Y2018_LAT23.59824_LON90.222,2018,90.22199619966455,23.598239442940674,0.19400491782429308,0.009993109832779788,0.7960019723429271,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.5797111211776733,579711.1211776733
Y2018_LAT23.60382_LON90.0358,2018,90.03580056023165,23.603819061985668,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.08747274250030518,87472.74250030518
Y2018_LAT23.60401_LON90.04559,2018,90.04558943091567,23.604005787425084,0.0,0.0,0.0,0.9065994362160277,0.0,0.09340056378397228,4,0,0,0,1,0,0,0,0.9985554807815552,998555.4807815552
Y2018_LAT23.60419_LON90.05538,2018,90.05537840228902,23.60419189714959,0.0,0.0,0.0,0.7388000908839047,0.0,0.2611999091160953,4,0,0,0,1,0,0,0,0.9985703257522583,998570.3257522583
Y2018_LAT23.60438_LON90.06517,2018,90.06516747388737,23.604377391111335,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.9985851228179932,998585.1228179932
Y2018_LAT23.60456_LON90.07496,2018,90.07495664535803,23.604562269246284,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.9985998696670533,998599.8696670532
Y2018_LAT23.60475_LON90.08475,2018,90.08474591641308,23.60474653158036,0.009100059918857192,0.1131001732069748,0.06500037002294914,0.7566992512642894,0.0,0.0561001455869296,4,0,0,0,1,0,0,0,0.9986145675125122,998614.5675125122
Y2018_LAT23.60493_LON90.09454,2018,90.09453528668544,23.604930178071733,0.23880026565751478,0.14059971458521892,0.5169005450123663,0.0962995244493148,0.0,0.007399950295585278,3,0,0,1,0,0,0,0,0.9986292183609009,998629.2183609009
Y2018_LAT23.60511_LON90.10432,2018,90.1043247559147,23.605113208680958,0.45949982828312713,0.08409999938690962,0.45370017283227715,0.0026999994976860805,0.0,0.0,1,1,0,0,0,0,0,1,0.9986438179016113,998643.8179016113
Y2018_LAT23.6053_LON90.11411,2018,90.11411432372446,23.60529562340362,0.7268004081065496,0.04550000859887783,0.22769958329457257,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9986583685302735,998658.3685302734
Y2018_LAT23.60548_LON90.1239,2018,90.12390398965758,23.605477422241357,0.9561999268048686,0.001099992203474413,0.04270008099165694,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9986728706359863,998672.8706359863
Y2018_LAT23.60566_LON90.13369,2018,90.13369375359669,23.605658605116787,0.9778000057507893,0.022199994249210722,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9986873244476319,998687.3244476318
Y2018_LAT23.60584_LON90.14348,2018,90.14348361519569,23.605839172024595,0.45429881842276576,0.21170029518784353,0.3340008863893907,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0.9987017288665772,998701.7288665771
Y2018_LAT23.60602_LON90.15327,2018,90.15327357382665,23.606019123018413,0.08030033889712157,0.25079993099899384,0.6681997263228765,0.0007000037810080671,0.0,0.0,3,0,0,1,0,0,0,0,0.9987160824584961,998716.0824584961
Y2018_LAT23.6062_LON90.16306,2018,90.16306362953624,23.606198457881845,0.10620014670690886,0.08249988598645754,0.8103999651724941,0.0009000021341395802,0.0,0.0,3,0,0,1,0,0,0,0,0.9987303893127442,998730.3893127441
Y2018_LAT23.60638_LON90.17285,2018,90.17285378180443,23.60637717677695,0.0345000596275079,0.010399993837582588,0.94490001266604,0.010199933868869533,0.0,0.0,3,0,0,1,0,0,0,0,0.9987446460037231,998744.6460037231
Y2018_LAT23.60656_LON90.18264,2018,90.18264403032298,23.606555279582388,0.0,0.0,0.9619998973849382,0.038000102615061766,0.0,0.0,3,0,0,1,0,0,0,0,0.9987588532562256,998758.8532562256
Y2018_LAT23.60673_LON90.19243,2018,90.19243437472318,23.606732766304486,0.15379938419891848,0.0,0.8462006158010815,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9987730131530762,998773.0131530762
Y2018_LAT23.60691_LON90.20222,2018,90.2022248147192,23.606909636959887,0.18750020332296832,0.0,0.787299730628692,0.0252000660483397,0.0,0.0,3,0,0,1,0,0,0,0,0.9987871231842042,998787.1231842041
Y2018_LAT23.60709_LON90.21202,2018,90.21201535005709,23.607085891444353,0.2918001114044886,0.0017000105501843565,0.706499878045327,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9988011834716797,998801.1834716797
Y2018_LAT23.60726_LON90.22181,2018,90.22180598019388,23.607261529761217,0.5708296552878478,0.02508505005427397,0.40408529465787824,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.8799554725189209,879955.4725189209
Y2018_LAT23.61081_LON90.42743,2018,90.4274305541086,23.610807560186927,0.3096176304129657,0.06587613709546394,0.0,0.4967065364343788,0.0,0.1277996960571916,4,0,0,0,1,0,0,1,0.07583186631774902,75831.86631774902
Y2018_LAT23.61097_LON90.43722,2018,90.43722318872717,23.610969637114824,0.027700791744288154,0.02770080549371427,0.0,0.9445984027619976,0.0,0.0,4,0,0,0,1,0,0,0,0.03606773405456543,36067.73405456543
Y2018_LAT23.61284_LON90.0356,2018,90.03559754830985,23.612839664946023,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.014279223342895508,14279.223342895508
Y2018_LAT23.61303_LON90.04539,2018,90.04538708714924,23.613026470206158,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.4457563989028931,445756.39890289307
